"Accuracy","Cognate_status","Condition","Emotional_valence_cat","Emotional_valence_cont","Experiment","Item_type","Length","Lg10SUBTLEX_US","Participant","RT","Stimulus","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Datenschutz_keyboard_response","correct_break_1_keyboard_response","correct_break_1_keyboard_response_1","correct_break_2_keyboard_response","correct_break_2_keyboard_response_1","correct_end_of_exp_keyboard_response","correct_end_of_prac_keyboard_response","correct_instructions_keyboard_response","correct_response","correct_stimulus_keyboard_response","correct_stimulus_keyboard_response_1","count_Datenschutz","count_Datenschutz_keyboard_response","count_break_1","count_break_1_1","count_break_1_keyboard_response","count_break_1_keyboard_response_1","count_break_2_keyboard_response","count_break_2_keyboard_response_1","count_break_2_sketchpad","count_break_2_sketchpad_1","count_end_of_exp","count_end_of_exp_keyboard_response","count_end_of_prac","count_end_of_prac_keyboard_response","count_experiment","count_experimental_loop","count_fixation","count_fixation_1","count_getting_started","count_instructions","count_instructions_keyboard_response","count_logger","count_logger_1","count_participants","count_practice_loop","count_stimulus","count_stimulus_1","count_stimulus_keyboard_response","count_stimulus_keyboard_response_1","count_trial_sequence","count_trial_sequence_1","count_variables","count_variables_1","count_welcome","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Datenschutz_keyboard_response","response_break_1_keyboard_response","response_break_1_keyboard_response_1","response_break_2_keyboard_response","response_break_2_keyboard_response_1","response_end_of_exp_keyboard_response","response_end_of_prac_keyboard_response","response_instructions_keyboard_response","response_stimulus_keyboard_response","response_stimulus_keyboard_response_1","response_time","response_time_Datenschutz_keyboard_response","response_time_break_1_keyboard_response","response_time_break_1_keyboard_response_1","response_time_break_2_keyboard_response","response_time_break_2_keyboard_response_1","response_time_end_of_exp_keyboard_response","response_time_end_of_prac_keyboard_response","response_time_instructions_keyboard_response","response_time_stimulus_keyboard_response","response_time_stimulus_keyboard_response_1","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Datenschutz","time_Datenschutz_keyboard_response","time_break_1","time_break_1_1","time_break_1_keyboard_response","time_break_1_keyboard_response_1","time_break_2_keyboard_response","time_break_2_keyboard_response_1","time_break_2_sketchpad","time_break_2_sketchpad_1","time_end_of_exp","time_end_of_exp_keyboard_response","time_end_of_prac","time_end_of_prac_keyboard_response","time_experiment","time_experimental_loop","time_fixation","time_fixation_1","time_getting_started","time_instructions","time_instructions_keyboard_response","time_logger","time_logger_1","time_participants","time_practice_loop","time_stimulus","time_stimulus_1","time_stimulus_keyboard_response","time_stimulus_keyboard_response_1","time_trial_sequence","time_trial_sequence_1","time_variables","time_variables_1","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","noncognate","nonword","#N/A","#N/A","LDT","exp","3","#N/A","1009","2500","FUMBER","76.74418604651163","76.74418604651163","2632.2","2632.2","black","xpyriment","legacy","legacy","0","uniform","0","NA","NA","NA","NA","NA","NA","undefined","undefined","f","0","NA","NA","NA","42","NA","42","NA","42","NA","42","NA","0","0","0","0","0","0","42","NA","NA","0","0","42","NA","0","0","42","NA","42","NA","42","NA","42","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","30","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","None","NA","NA","NA","NA","NA","NA","space","space","None","NA","2500","NA","NA","NA","NA","NA","NA","2979","54306","2500","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","185024","NA","NA","4038","4039","188027","NA","4028","58345","185527","NA","185527","NA","185013","NA","188027","NA","NA","LDT","33","118449","45","yes","1920"
"0","noncognate","word","negative","2.22","LDT","exp","5","3.393575203","1009","2500","ENEMY","75","75","2629.3260869565215","2629.3260869565215","black","xpyriment","legacy","legacy","0","uniform","0","NA","NA","NA","NA","NA","NA","undefined","undefined","j","0","NA","NA","NA","43","NA","43","NA","43","NA","43","NA","0","0","0","0","0","0","43","NA","NA","0","0","43","NA","0","0","43","NA","43","NA","43","NA","43","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","31","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","None","NA","NA","NA","NA","NA","NA","space","space","None","NA","2500","NA","NA","NA","NA","NA","NA","2979","54306","2500","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","188990","NA","NA","4038","4039","191992","NA","4028","58345","189492","NA","189492","NA","188980","NA","191992","NA","NA","LDT","33","120949","46","yes","1920"
"1","noncognate","word","positive","7.11","LDT","exp","6","4.05671433","1009","872","COUPLE","75.55555555555556","75.55555555555556","2591.936170212766","2591.936170212766","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","44","NA","44","NA","44","NA","44","NA","0","0","0","0","0","0","44","NA","NA","0","0","44","NA","0","0","44","NA","44","NA","44","NA","44","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","32","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","872","NA","NA","NA","NA","NA","NA","2979","54306","872","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","193033","NA","NA","4038","4039","194409","NA","4028","58345","193536","NA","193536","NA","193023","NA","194409","NA","NA","LDT","34","121821","47","yes","1920"
"1","noncognate","word","positive","7.04","LDT","exp","6","3.112939976","1009","1166","RESCUE","76.08695652173913","76.08695652173913","2562.2291666666665","2562.2291666666665","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","45","NA","45","NA","45","NA","45","NA","0","0","0","0","0","0","45","NA","NA","0","0","45","NA","0","0","45","NA","45","NA","45","NA","45","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","33","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","1166","NA","NA","NA","NA","NA","NA","2979","54306","1166","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","195465","NA","NA","4038","4039","197136","NA","4028","58345","195968","NA","195968","NA","195456","NA","197136","NA","NA","LDT","35","122987","48","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","exp","5","#N/A","1009","1820","WHEFF","76.59574468085107","76.59574468085107","2547.081632653061","2547.081632653061","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","f","1","NA","NA","NA","46","NA","46","NA","46","NA","46","NA","0","0","0","0","0","0","46","NA","NA","0","0","46","NA","0","0","46","NA","46","NA","46","NA","46","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","34","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","space","space","f","NA","1820","NA","NA","NA","NA","NA","NA","2979","54306","1820","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","198184","NA","NA","4038","4039","200508","NA","4028","58345","198687","NA","198687","NA","198174","NA","200508","NA","NA","LDT","36","124807","49","yes","1920"
"0","noncognate","nonword","#N/A","#N/A","LDT","exp","7","#N/A","1009","2500","CHACKLE","75","75","2546.14","2546.14","black","xpyriment","legacy","legacy","0","uniform","0","NA","NA","NA","NA","NA","NA","undefined","undefined","f","0","NA","NA","NA","47","NA","47","NA","47","NA","47","NA","0","0","0","0","0","0","47","NA","NA","0","0","47","NA","0","0","47","NA","47","NA","47","NA","47","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","35","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","None","NA","NA","NA","NA","NA","NA","space","space","None","NA","2500","NA","NA","NA","NA","NA","NA","2979","54306","2500","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","201425","NA","NA","4038","4039","204427","NA","4028","58345","201927","NA","201927","NA","201414","NA","204427","NA","NA","LDT","36","127307","50","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","exp","7","#N/A","1009","2365","HEFUSAL","75.51020408163265","75.51020408163265","2542.5882352941176","2542.5882352941176","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","f","1","NA","NA","NA","48","NA","48","NA","48","NA","48","NA","0","0","0","0","0","0","48","NA","NA","0","0","48","NA","0","0","48","NA","48","NA","48","NA","48","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","36","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","space","space","f","NA","2365","NA","NA","NA","NA","NA","NA","2979","54306","2365","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","205500","NA","NA","4038","4039","208370","NA","4028","58345","206002","NA","206002","NA","205489","NA","208370","NA","NA","LDT","37","129672","51","yes","1920"
"1","noncognate","word","negative","1.91","LDT","exp","4","3.21005085","1009","974","HARM","76","76","2512.423076923077","2512.423076923077","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","49","NA","49","NA","49","NA","49","NA","0","0","0","0","0","0","49","NA","NA","0","0","49","NA","0","0","49","NA","49","NA","49","NA","49","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","37","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","974","NA","NA","NA","NA","NA","NA","2979","54306","974","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","209430","NA","NA","4038","4039","210907","NA","4028","58345","209932","NA","209932","NA","209421","NA","210907","NA","NA","LDT","38","130646","52","yes","1920"
"1","noncognate","word","positive","7.58","LDT","exp","6","3.391111614","1009","1090","BEAUTY","76.47058823529412","76.47058823529412","2485.5849056603774","2485.5849056603774","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","50","NA","50","NA","50","NA","50","NA","0","0","0","0","0","0","50","NA","NA","0","0","50","NA","0","0","50","NA","50","NA","50","NA","50","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","38","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","1090","NA","NA","NA","NA","NA","NA","2979","54306","1090","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","211950","NA","NA","4038","4039","213543","NA","4028","58345","212452","NA","212452","NA","211940","NA","213543","NA","NA","LDT","39","131736","53","yes","1920"
"1","noncognate","word","negative","2.33","LDT","exp","6","3.48258777","1009","809","ARREST","76.92307692307692","76.92307692307692","2454.537037037037","2454.537037037037","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","51","NA","51","NA","51","NA","51","NA","0","0","0","0","0","0","51","NA","NA","0","0","51","NA","0","0","51","NA","51","NA","51","NA","51","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","39","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","809","NA","NA","NA","NA","NA","NA","2979","54306","809","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","214638","NA","NA","4038","4039","215950","NA","4028","58345","215140","NA","215140","NA","214627","NA","215950","NA","NA","LDT","40","132545","54","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","exp","6","#N/A","1009","1459","SHREEP","77.35849056603773","77.35849056603773","2436.4363636363637","2436.4363636363637","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","f","1","NA","NA","NA","52","NA","52","NA","52","NA","52","NA","0","0","0","0","0","0","52","NA","NA","0","0","52","NA","0","0","52","NA","52","NA","52","NA","52","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","40","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","space","space","f","NA","1459","NA","NA","NA","NA","NA","NA","2979","54306","1459","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","216987","NA","NA","4038","4039","218949","NA","4028","58345","217489","NA","217489","NA","216976","NA","218949","NA","NA","LDT","41","134004","55","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","exp","5","#N/A","1009","1597","PACON","77.77777777777777","77.77777777777777","2421.4464285714284","2421.4464285714284","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","f","1","NA","NA","NA","53","NA","53","NA","53","NA","53","NA","0","0","0","0","0","0","53","NA","NA","0","0","53","NA","0","0","53","NA","53","NA","53","NA","53","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","41","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","space","space","f","NA","1597","NA","NA","NA","NA","NA","NA","2979","54306","1597","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","219927","NA","NA","4038","4039","222028","NA","4028","58345","220429","NA","220429","NA","219917","NA","222028","NA","NA","LDT","42","135601","56","yes","1920"
"1","noncognate","word","positive","7.81","LDT","exp","4","3.026941628","1009","850","CURE","78.18181818181819","78.18181818181819","2393.877192982456","2393.877192982456","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","54","NA","54","NA","54","NA","54","NA","0","0","0","0","0","0","54","NA","NA","0","0","54","NA","0","0","54","NA","54","NA","54","NA","54","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","42","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","850","NA","NA","NA","NA","NA","NA","2979","54306","850","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","222951","NA","NA","4038","4039","224305","NA","4028","58345","223453","NA","223453","NA","222942","NA","224305","NA","NA","LDT","43","136451","57","yes","1920"
"1","noncognate","word","neutral","5.5","LDT","exp","4","3.545554507","1009","761","TAPE","78.57142857142857","78.57142857142857","2365.7241379310344","2365.7241379310344","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","55","NA","55","NA","55","NA","55","NA","0","0","0","0","0","0","55","NA","NA","0","0","55","NA","0","0","55","NA","55","NA","55","NA","55","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","43","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","761","NA","NA","NA","NA","NA","NA","2979","54306","761","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","225333","NA","NA","4038","4039","226599","NA","4028","58345","225836","NA","225836","NA","225322","NA","226599","NA","NA","LDT","44","137212","58","yes","1920"
"1","noncognate","word","negative","2.85","LDT","exp","5","3.140508043","1009","718","LOSER","78.94736842105263","78.94736842105263","2337.7966101694915","2337.7966101694915","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","j","1","NA","NA","NA","56","NA","56","NA","56","NA","56","NA","0","0","0","0","0","0","56","NA","NA","0","0","56","NA","0","0","56","NA","56","NA","56","NA","56","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","44","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","718","NA","NA","NA","NA","NA","NA","2979","54306","718","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","227618","NA","NA","4038","4039","228840","NA","4028","58345","228120","NA","228121","NA","227608","NA","228840","NA","NA","LDT","45","137930","59","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","exp","7","#N/A","1009","1601","OUTDOOL","79.3103448275862","79.3103448275862","2325.516666666667","2325.516666666667","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","f","1","NA","NA","NA","57","NA","57","NA","57","NA","57","NA","0","0","0","0","0","0","57","NA","NA","0","0","57","NA","0","0","57","NA","57","NA","57","NA","57","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","45","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","space","space","f","NA","1601","NA","NA","NA","NA","NA","NA","2979","54306","1601","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","229912","NA","NA","4038","4039","232017","NA","4028","58345","230415","NA","230415","NA","229901","NA","232017","NA","NA","LDT","46","139531","60","yes","1920"
"0","noncognate","nonword","#N/A","#N/A","LDT","exp","7","#N/A","1009","735","CAURAGE","77.96610169491525","77.96610169491525","2299.44262295082","2299.44262295082","black","xpyriment","legacy","legacy","0","uniform","0","NA","NA","NA","NA","NA","NA","undefined","undefined","f","0","NA","NA","NA","58","NA","58","NA","58","NA","58","NA","0","0","0","0","0","0","58","NA","NA","0","0","58","NA","0","0","58","NA","58","NA","58","NA","58","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","46","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","space","space","j","NA","735","NA","NA","NA","NA","NA","NA","2979","54306","735","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","233003","NA","NA","4038","4039","234242","NA","4028","58345","233506","NA","233506","NA","232993","NA","234242","NA","NA","LDT","46","140266","61","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","exp","3","#N/A","1009","1217","POY","78.33333333333333","78.33333333333333","2281.983870967742","2281.983870967742","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","undefined","undefined","f","1","NA","NA","NA","59","NA","59","NA","59","NA","59","NA","0","0","0","0","0","0","59","NA","NA","0","0","59","NA","0","0","59","NA","59","NA","59","NA","59","NA","NA","Tue Jan  6 16:24:17 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","47","11","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1009.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","space","space","f","NA","1217","NA","NA","NA","NA","NA","NA","2979","54306","1217","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1009","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94492","94492","4028","97473","235256","NA","NA","4038","4039","236977","NA","4028","58345","235759","NA","235759","NA","235245","NA","236977","NA","NA","LDT","47","141483","62","yes","1920"
