"Accuracy","Cognate_status","Condition","Emotional_valence_cat","Emotional_valence_cont","Experiment","Item_type","Length","Lg10SUBTLEX_US","Participant","RT","Stimulus","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Datenschutz_keyboard_response","correct_break_1_keyboard_response","correct_break_1_keyboard_response_1","correct_break_2_keyboard_response","correct_break_2_keyboard_response_1","correct_end_of_exp_keyboard_response","correct_end_of_prac_keyboard_response","correct_instructions_keyboard_response","correct_response","correct_stimulus_keyboard_response","correct_stimulus_keyboard_response_1","count_Datenschutz","count_Datenschutz_keyboard_response","count_break_1","count_break_1_1","count_break_1_keyboard_response","count_break_1_keyboard_response_1","count_break_2_keyboard_response","count_break_2_keyboard_response_1","count_break_2_sketchpad","count_break_2_sketchpad_1","count_end_of_exp","count_end_of_exp_keyboard_response","count_end_of_prac","count_end_of_prac_keyboard_response","count_experiment","count_experimental_loop","count_fixation","count_fixation_1","count_getting_started","count_instructions","count_instructions_keyboard_response","count_logger","count_logger_1","count_participants","count_practice_loop","count_stimulus","count_stimulus_1","count_stimulus_keyboard_response","count_stimulus_keyboard_response_1","count_trial_sequence","count_trial_sequence_1","count_variables","count_variables_1","count_welcome","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Datenschutz_keyboard_response","response_break_1_keyboard_response","response_break_1_keyboard_response_1","response_break_2_keyboard_response","response_break_2_keyboard_response_1","response_end_of_exp_keyboard_response","response_end_of_prac_keyboard_response","response_instructions_keyboard_response","response_stimulus_keyboard_response","response_stimulus_keyboard_response_1","response_time","response_time_Datenschutz_keyboard_response","response_time_break_1_keyboard_response","response_time_break_1_keyboard_response_1","response_time_break_2_keyboard_response","response_time_break_2_keyboard_response_1","response_time_end_of_exp_keyboard_response","response_time_end_of_prac_keyboard_response","response_time_instructions_keyboard_response","response_time_stimulus_keyboard_response","response_time_stimulus_keyboard_response_1","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Datenschutz","time_Datenschutz_keyboard_response","time_break_1","time_break_1_1","time_break_1_keyboard_response","time_break_1_keyboard_response_1","time_break_2_keyboard_response","time_break_2_keyboard_response_1","time_break_2_sketchpad","time_break_2_sketchpad_1","time_end_of_exp","time_end_of_exp_keyboard_response","time_end_of_prac","time_end_of_prac_keyboard_response","time_experiment","time_experimental_loop","time_fixation","time_fixation_1","time_getting_started","time_instructions","time_instructions_keyboard_response","time_logger","time_logger_1","time_participants","time_practice_loop","time_stimulus","time_stimulus_1","time_stimulus_keyboard_response","time_stimulus_keyboard_response_1","time_trial_sequence","time_trial_sequence_1","time_variables","time_variables_1","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","noncognate","nonword","#N/A","#N/A","LDT","prac","4","#N/A","1007","1453","SLAR","0","0","32422","32422","black","xpyriment","legacy","legacy","0","uniform","0","NA","NA","NA","NA","NA","NA","NA","undefined","f","0","NA","NA","NA","0","NA","0","NA","0","NA","0","NA","0","0","0","0","0","0","0","NA","NA","0","0","0","NA","0","0","0","NA","0","NA","0","NA","0","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","0","0","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","1453","NA","NA","NA","NA","NA","NA","NA","63391","1453","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","68193","NA","NA","3771","3772","70149","NA","3761","67166","68696","NA","68696","NA","68178","NA","70149","NA","NA","LDT","0","64844","2","yes","1920"
"1","noncognate","word","neutral","5.28","LDT","prac","6","3.567849451","1007","2027","GROUND","50","50","22290.333333333332","22290.333333333332","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","j","1","NA","NA","NA","1","NA","1","NA","1","NA","1","NA","0","0","0","0","0","0","1","NA","NA","0","0","1","NA","0","0","1","NA","1","NA","1","NA","1","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","1","1","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","2027","NA","NA","NA","NA","NA","NA","NA","63391","2027","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","71335","NA","NA","3771","3772","73866","NA","3761","67166","71837","NA","71838","NA","71325","NA","73866","NA","NA","LDT","1","66871","3","yes","1920"
"1","noncognate","word","positive","7.3","LDT","prac","6","3.065206128","1007","1509","FLOWER","66.66666666666667","66.66666666666667","17095","17095","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","j","1","NA","NA","NA","2","NA","2","NA","2","NA","2","NA","0","0","0","0","0","0","2","NA","NA","0","0","2","NA","0","0","2","NA","2","NA","2","NA","2","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","2","2","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","1509","NA","NA","NA","NA","NA","NA","NA","63391","1509","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","74857","NA","NA","3771","3772","76870","NA","3761","67166","75360","NA","75360","NA","74848","NA","76870","NA","NA","LDT","2","68380","4","yes","1920"
"1","noncognate","word","negative","2.9","LDT","prac","4","3.172018809","1007","966","LOSS","75","75","13869.2","13869.2","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","j","1","NA","NA","NA","3","NA","3","NA","3","NA","3","NA","0","0","0","0","0","0","3","NA","NA","0","0","3","NA","0","0","3","NA","3","NA","3","NA","3","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","3","3","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","966","NA","NA","NA","NA","NA","NA","NA","63391","966","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","77923","NA","NA","3771","3772","79392","NA","3761","67166","78425","NA","78425","NA","77913","NA","79392","NA","NA","LDT","3","69346","5","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","prac","4","#N/A","1007","888","GERL","80","80","11705.666666666666","11705.666666666666","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","f","1","NA","NA","NA","4","NA","4","NA","4","NA","4","NA","0","0","0","0","0","0","4","NA","NA","0","0","4","NA","0","0","4","NA","4","NA","4","NA","4","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","4","4","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","888","NA","NA","NA","NA","NA","NA","NA","63391","888","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","80476","NA","NA","3771","3772","81869","NA","3761","67166","80979","NA","80979","NA","80465","NA","81869","NA","NA","LDT","4","70234","6","yes","1920"
"1","noncognate","word","negative","2.68","LDT","prac","5","3.224274014","1007","959","CRACK","83.33333333333333","83.33333333333333","10170.42857142857","10170.42857142857","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","j","1","NA","NA","NA","5","NA","5","NA","5","NA","5","NA","0","0","0","0","0","0","5","NA","NA","0","0","5","NA","0","0","5","NA","5","NA","5","NA","5","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","5","5","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","959","NA","NA","NA","NA","NA","NA","NA","63391","959","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","82945","NA","NA","3771","3772","84408","NA","3761","67166","83448","NA","83448","NA","82932","NA","84408","NA","NA","LDT","5","71193","7","yes","1920"
"1","noncognate","word","neutral","5.11","LDT","prac","6","3.209783015","1007","835","SQUARE","85.71428571428571","85.71428571428571","9003.5","9003.5","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","j","1","NA","NA","NA","6","NA","6","NA","6","NA","6","NA","0","0","0","0","0","0","6","NA","NA","0","0","6","NA","0","0","6","NA","6","NA","6","NA","6","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","6","6","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","835","NA","NA","NA","NA","NA","NA","NA","63391","835","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","85461","NA","NA","3771","3772","86799","NA","3761","67166","85963","NA","85963","NA","85451","NA","86799","NA","NA","LDT","6","72028","8","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","prac","7","#N/A","1007","1203","INVALVE","87.5","87.5","8136.777777777777","8136.777777777777","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","f","1","NA","NA","NA","7","NA","7","NA","7","NA","7","NA","0","0","0","0","0","0","7","NA","NA","0","0","7","NA","0","0","7","NA","7","NA","7","NA","7","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","7","7","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","1203","NA","NA","NA","NA","NA","NA","NA","63391","1203","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","87806","NA","NA","3771","3772","89513","NA","3761","67166","88309","NA","88309","NA","87794","NA","89513","NA","NA","LDT","7","73231","9","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","prac","6","#N/A","1007","941","VORMIN","88.88888888888889","88.88888888888889","7417.2","7417.2","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","f","1","NA","NA","NA","8","NA","8","NA","8","NA","8","NA","0","0","0","0","0","0","8","NA","NA","0","0","8","NA","0","0","8","NA","8","NA","8","NA","8","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","8","8","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","941","NA","NA","NA","NA","NA","NA","NA","63391","941","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","90508","NA","NA","3771","3772","91953","NA","3761","67166","91011","NA","91011","NA","90497","NA","91953","NA","NA","LDT","8","74172","10","yes","1920"
"1","noncognate","nonword","#N/A","#N/A","LDT","prac","6","#N/A","1007","950","ASSIGH","90","90","6829.272727272727","6829.272727272727","black","xpyriment","legacy","legacy","0","uniform","1","NA","NA","NA","NA","NA","NA","NA","undefined","f","1","NA","NA","NA","9","NA","9","NA","9","NA","9","NA","0","0","0","0","0","0","9","NA","NA","0","0","9","NA","0","0","9","NA","9","NA","9","NA","9","NA","NA","Thu Jan  1 00:44:10 2026","The main experiment item","yes","LDT_Gruppe1_final.osexp","C:\Users\jasmi\OneDrive\Dokumente\Uni\Master\1 WS25_26\Sprachverarbeitung im Kontext individueller Unterschiede\Experiment","no","mono","no","18","no","white","no","yes","1010","legacy","9","9","C:/Users/jasmi/OneDrive/Dokumente/Uni/Master/1 WS25_26/Sprachverarbeitung im Kontext individueller Unterschiede/Experiment/subject-1007.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","950","NA","NA","NA","NA","NA","NA","NA","63391","950","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1007","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3761","NA","92872","NA","NA","3771","3772","94326","NA","3761","67166","93374","NA","93375","NA","92861","NA","94326","NA","NA","LDT","9","75122","11","yes","1920"
